Code,Amphiprion.clarkii,Apogon.rueppellii,Apogon.spp,Austrolabrus.maculatus,Chaetodon.assarius,Chaetodon.plebeius,Chromis.viridis,Chromis.westaustralis,Cirrhilabrus.temminckii,Coris.auricularis,Dascyllus.aruanus,Dascyllus.reticulatus,Labroides.dimidiatus,Parupeneus.spilurus,Pentapodus.nagasakiensis,Pentapodus.vitta,Pomacentrus.milleri,Stegastes.obreptus,Stethojulis.strigiventer,Suezichthys.cyanolaemus,Trachinops.brauni,,SmallSt,SmallOp,Smallyr,SmallLoc,SmallSite
14637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Whale.Bay
14638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Easter,Woody.Is.
14639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Beacon.Is.
14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Coral.Patches
14641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Dive.Trail
14642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Fish.Point
14643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Leo's.Is.
14644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Long.Is.
14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Newman.Is.
14646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Rat.Is.
14647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Stick.Is.
14648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Suomi.Is.
14649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Wann.Is.
14650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Whale.Bay
14651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Pelsaert,Woody.Is.
14652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Beacon.Is.
14653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Coral.Patches
14654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Dive.Trail
14655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Fish.Point
14656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Leo's.Is.
14657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Long.Is.
14658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Newman.Is.
14659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Rat.Is.
14660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Stick.Is.
14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Suomi.Is.
14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Wann.Is.
14663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Whale.Bay
14664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2008,Wallabi,Woody.Is.
14665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Beacon.Is.
14666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Coral.Patches
14667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Dive.Trail
14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Fish.Point
14669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Leo's.Is.
14670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Long.Is.
14671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Newman.Is.
14672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Rat.Is.
14673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Stick.Is.
14674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Suomi.Is.
14675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Wann.Is.
14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Whale.Bay
14677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Easter,Woody.Is.
14678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Beacon.Is.
14679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Coral.Patches
14680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Dive.Trail
14681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Fish.Point
14682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Leo's.Is.
14683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Long.Is.
14684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Newman.Is.
14685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Rat.Is.
14686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Stick.Is.
14687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Suomi.Is.
14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Wann.Is.
14689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Whale.Bay
14690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Pelsaert,Woody.Is.
14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Beacon.Is.
14692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Coral.Patches
14693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Dive.Trail
14694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Fish.Point
14695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Leo's.Is.
14696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Long.Is.
14697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Newman.Is.
14698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Rat.Is.
14699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Stick.Is.
14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Suomi.Is.
14701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Wann.Is.
14702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Whale.Bay
14703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2009,Wallabi,Woody.Is.
14704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Beacon.Is.
14705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Coral.Patches
14706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Dive.Trail
14707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Fish.Point
14708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Leo's.Is.
14709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Long.Is.
14710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Newman.Is.
14711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Rat.Is.
14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Stick.Is.
14713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Suomi.Is.
14714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Wann.Is.
14715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Whale.Bay
14716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Easter,Woody.Is.
14717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Beacon.Is.
14718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Coral.Patches
14719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Dive.Trail
14720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Fish.Point
14721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Leo's.Is.
14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Long.Is.
14723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Newman.Is.
14724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Rat.Is.
14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Stick.Is.
14726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Suomi.Is.
14727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Wann.Is.
14728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Whale.Bay
14729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Pelsaert,Woody.Is.
14730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Beacon.Is.
14731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Coral.Patches
14732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Dive.Trail
14733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Fish.Point
14734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Leo's.Is.
14735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Long.Is.
14736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Newman.Is.
14737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Rat.Is.
14738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Stick.Is.
14739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Suomi.Is.
14740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Wann.Is.
14741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Whale.Bay
14742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9ERS5,2010,Wallabi,Woody.Is.
14743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Beacon.Is.
14744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Coral.Patches
14745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Dive.Trail
14746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Fish.Point
14747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Leo's.Is.
14748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Long.Is.
14749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Newman.Is.
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Rat.Is.
14751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Stick.Is.
14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Suomi.Is.
14753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Wann.Is.
14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Whale.Bay
14755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Easter,Woody.Is.
14756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Beacon.Is.
14757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Coral.Patches
14758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Dive.Trail
14759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Fish.Point
14760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Leo's.Is.
14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Long.Is.
14762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Newman.Is.
14763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Rat.Is.
14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Stick.Is.
14765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Suomi.Is.
14766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Wann.Is.
14767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Whale.Bay
14768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Pelsaert,Woody.Is.
14769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Beacon.Is.
14770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Coral.Patches
14771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Dive.Trail
14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Fish.Point
14773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Leo's.Is.
14774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Long.Is.
14775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Newman.Is.
14776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Rat.Is.
14777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Stick.Is.
14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Suomi.Is.
14779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Wann.Is.
14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Whale.Bay
14781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2008,Wallabi,Woody.Is.
14782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Beacon.Is.
14783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Coral.Patches
14784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Dive.Trail
14785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Fish.Point
14786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Leo's.Is.
14787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Long.Is.
14788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Newman.Is.
14789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Rat.Is.
14790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Stick.Is.
14791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Suomi.Is.
14792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Wann.Is.
14793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Whale.Bay
14794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Easter,Woody.Is.
14795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Beacon.Is.
14796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Coral.Patches
14797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Dive.Trail
14798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Fish.Point
14799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Leo's.Is.
14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Long.Is.
14801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Newman.Is.
14802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Rat.Is.
14803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Stick.Is.
14804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Suomi.Is.
14805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Wann.Is.
14806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Whale.Bay
14807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Pelsaert,Woody.Is.
14808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Beacon.Is.
14809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Coral.Patches
14810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Dive.Trail
14811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Fish.Point
14812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Leo's.Is.
14813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Long.Is.
14814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Newman.Is.
14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Rat.Is.
14816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Stick.Is.
14817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Suomi.Is.
14818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Wann.Is.
14819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Whale.Bay
14820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2009,Wallabi,Woody.Is.
14821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2010,Easter,Beacon.Is.
14822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2010,Easter,Coral.Patches
14823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MPA,9PFD2b,2010,Easter,Dive.Trail
